#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original UID
1208 0.0154 0.006176 0.02227 0.005329 0.02972 0.003948 0.02971 0.003494 0.05047 0.004355 0.06512 0.004029 0.07548 0.005796 0.09261 0.026 0.2889 0.3712 0.1581 0.2923 2.26095 3.0 945.0 3_945
1209 0.1484 0.01227 0.3874 0.01216 0.5766 0.008453 0.6291 0.008277 0.6638 0.009579 0.7357 0.009641 0.8278 0.01226 1.455 0.038 -67.0 -67.0 1.049 0.2033 3.245 3.0 946.0 3_946
1210 0.397 0.01386 0.5816 0.01283 0.7122 0.008832 0.9678 0.007407 1.498 0.00963 1.837 0.008857 1.998 0.008783 2.2 0.03568 3.151 0.1126 3.281 0.139 2.03305 3.0 954.0 3_954
1211 0.01998 0.005607 0.0181 0.004809 0.02508 0.003562 0.05836 0.003162 0.07268 0.003953 0.06839 0.003629 0.07673 0.004738 0.09227 0.02694 -67.0 -67.0 -67.0 -67.0 1.4815 3.0 964.0 3_964
1212 0.08527 0.005862 0.07871 0.005683 0.1024 0.003975 0.1751 0.003552 0.2298 0.004519 0.2376 0.004126 0.2246 0.004948 0.2319 0.02616 -67.0 -67.0 -67.0 -67.0 1.6662 3.0 966.0 3_966
1213 0.07982 0.01142 0.1414 0.01103 0.1492 0.008035 0.1919 0.007494 0.2563 0.009466 0.2727 0.008687 0.3362 0.01294 0.3236 0.03715 0.2119 0.2783 0.1272 0.2786 1.9672 3.0 970.0 3_970
1214 0.03628 0.005261 0.04639 0.005051 0.04054 0.003599 0.06015 0.003116 0.08408 0.003906 0.0915 0.003596 0.09684 0.004985 0.08336 0.02795 0.3258 0.07949 0.264 0.1091 1.84675 3.0 971.0 3_971
1215 0.4839 0.01239 0.5379 0.01156 0.6523 0.007678 0.8793 0.00669 1.055 0.008584 1.165 0.007812 1.257 0.008424 0.9869 0.03266 0.9822 0.129 0.9182 0.1446 1.398 3.0 974.0 3_974
1216 0.5037 0.01358 0.5822 0.01333 0.8313 0.008996 1.436 0.008869 1.542 0.01046 1.635 0.01044 1.824 0.01153 1.967 0.04485 2.784 0.1235 2.627 0.1542 1.297 3.0 983.0 3_983
1217 0.02759 0.008222 0.04704 0.007688 0.04091 0.005539 0.04777 0.005107 0.05626 0.006103 0.08381 0.005899 0.1312 0.008638 0.08153 0.03354 0.1918 0.07504 0.07698 0.1049 2.63 3.0 991.0 3_991
1218 0.04516 0.007012 0.06587 0.006236 0.07941 0.004484 0.09378 0.003773 0.1051 0.004755 0.1307 0.004375 0.1725 0.005883 0.2087 0.02633 0.3153 0.07752 0.3222 0.09884 2.69465 3.0 994.0 3_994
1219 0.07572 0.009323 0.06447 0.008133 0.07897 0.005957 0.1142 0.004985 0.1516 0.006274 0.1604 0.005761 0.1392 0.008867 0.1069 0.02913 0.03517 0.08467 0.02293 0.1079 1.74485 3.0 997.0 3_997
1220 0.005653 0.006055 0.01191 0.005273 0.04449 0.003963 0.04818 0.003289 0.05029 0.004121 0.05948 0.003791 0.05851 0.005216 0.1835 0.02785 0.2924 0.07947 0.2104 0.1034 4.355152 3.0 1004.0 3_1004
1221 0.07257 0.006024 0.06276 0.005622 0.08495 0.003989 0.1529 0.003432 0.1528 0.004316 0.1482 0.00396 0.1753 0.004811 0.1113 0.02532 0.2521 0.1201 0.231 0.155 1.3415 3.0 1005.0 3_1005
1222 0.6044 0.01489 0.6876 0.0144 0.7879 0.009735 1.358 0.008636 1.706 0.01106 1.768 0.01004 1.788 0.01116 2.103 0.04557 -67.0 -67.0 3.353 0.1565 1.5795 3.0 1013.0 3_1013
1223 0.05167 0.004297 0.07578 0.004331 0.08474 0.002859 0.07249 0.002764 0.07283 0.003189 0.08056 0.003218 0.09079 0.004101 0.1302 0.02253 0.1712 0.1128 0.1685 0.1494 2.9885 3.0 1020.0 3_1020
1224 0.05216 0.004589 0.05112 0.004478 0.06874 0.003184 0.1183 0.004224 0.1316 0.005412 0.143 0.004851 0.1517 0.006229 0.1524 0.02593 0.2389 0.07851 0.2291 0.1009 1.412 3.0 1021.0 3_1021
1225 0.03207 0.006799 0.02738 0.006082 0.03221 0.004348 0.05619 0.002712 0.08009 0.003264 0.08283 0.00315 0.08044 0.004086 0.1263 0.02375 0.2208 0.08094 0.1725 0.1049 1.741 3.0 1022.0 3_1022
1226 0.102 0.005897 0.1096 0.005772 0.1278 0.003889 0.209 0.003734 0.2613 0.004481 0.2811 0.004374 0.2697 0.00486 0.3498 0.02411 0.5317 0.113 0.5646 0.144 1.61295 3.0 1028.0 3_1028
1227 0.01797 0.005543 0.08354 0.005466 0.1235 0.003742 0.1144 0.003419 0.1216 0.004145 0.1243 0.003927 0.1659 0.005014 0.3016 0.02557 0.399 0.07625 0.4508 0.1008 3.348599 3.0 1031.0 3_1031
1228 0.01317 0.005416 0.05695 0.005281 0.0792 0.003666 0.07032 0.003412 0.06873 0.004116 0.07591 0.003959 0.07706 0.004902 0.2059 0.02745 0.1553 0.1256 0.1445 0.1635 3.55295 3.0 1032.0 3_1032
1229 0.03062 0.00398 0.02367 0.003712 0.01863 0.002582 0.04027 0.002427 0.06416 0.00297 0.06356 0.00273 0.05951 0.004109 0.07985 0.02272 0.1272 0.07612 0.2097 0.09918 1.7595 3.0 1042.0 3_1042
1230 0.1106 0.01296 0.641 0.01254 0.9432 0.008504 1.03 0.007378 1.185 0.009414 1.364 0.008681 1.694 0.008909 2.645 0.03569 3.806 0.1031 4.326 0.1154 3.424 3.0 1043.0 3_1043
1231 0.06289 0.007303 0.05172 0.006832 0.06247 0.004827 0.0936 0.004521 0.1154 0.005367 0.1161 0.005202 0.1241 0.007735 0.1644 0.02994 0.3535 0.144 0.3076 0.1961 1.655 3.0 1056.0 3_1056
1232 0.02526 0.005858 0.03473 0.005559 0.03894 0.004071 0.04422 0.003579 0.05455 0.004461 0.06417 0.004098 0.08506 0.006191 0.06565 0.03215 0.04695 0.0948 0.04629 0.1213 2.45 3.0 1066.0 3_1066
1233 0.01706 0.009027 0.07695 0.008081 0.1195 0.005825 0.1305 0.004983 0.1306 0.006168 0.1486 0.005703 0.1862 0.009598 0.355 0.03176 0.4191 0.2479 0.4208 0.2264 3.29235 3.0 1079.0 3_1079
1234 0.01775 0.004104 0.02562 0.003872 0.02896 0.002779 0.02625 0.002428 0.03847 0.003036 0.05355 0.002798 0.06106 0.004056 0.06941 0.02331 -0.2451 0.1594 -0.3087 0.235 2.395 3.0 1086.0 3_1086
1235 0.03743 0.006156 0.04765 0.005607 0.05419 0.003936 0.1042 0.003617 0.1254 0.004195 0.1342 0.004219 0.1351 0.005211 0.09778 0.0273 0.1966 0.07144 0.2724 0.09627 1.5785 3.0 1090.0 3_1090
1236 0.2045 0.01342 0.2586 0.01195 0.3524 0.008494 0.5836 0.007356 0.6714 0.009278 0.7042 0.008491 0.7484 0.01244 0.7483 0.04482 0.1414 0.2049 0.3414 0.2024 1.24 3.0 1098.0 3_1098
1237 0.08272 0.005798 0.0915 0.005729 0.08947 0.003907 0.07664 0.00338 0.0908 0.004249 0.1057 0.003981 0.1093 0.005948 0.1419 0.02519 0.2048 0.07274 0.1582 0.09357 2.415 3.0 1104.0 3_1104
1238 0.01931 0.005231 0.02361 0.004754 0.02834 0.003378 0.06216 0.003002 0.09442 0.003794 0.09618 0.003465 0.09739 0.004458 0.08331 0.02595 0.0429 0.07671 0.1012 0.1004 1.77465 3.0 1115.0 3_1115
1239 0.1203 0.009543 0.1337 0.009105 0.14 0.006437 0.2074 0.005562 0.2632 0.007006 0.2683 0.00653 0.2708 0.009036 0.2276 0.03404 0.02717 0.192 0.04645 0.2748 1.70025 3.0 1123.0 3_1123
1240 0.2905 0.01127 0.3662 0.01038 0.455 0.007081 0.5521 0.006028 0.748 0.007712 0.893 0.007052 1.005 0.007216 1.067 0.02858 0.7969 0.1349 0.918 0.1563 2.03405 3.0 1132.0 3_1132
1241 0.01771 0.00458 0.0205 0.004256 0.02386 0.002994 0.03434 0.002897 0.04733 0.003386 0.0638 0.003396 0.08386 0.004339 0.06131 0.02409 0.02305 0.06888 -0.01464 0.0892 2.41 3.0 1134.0 3_1134
1242 0.683 0.01467 0.7256 0.01437 1.167 0.009666 2.03 0.009163 2.281 0.01188 2.5 0.01066 2.841 0.01158 3.182 0.04429 4.638 0.1002 4.52 0.1201 1.2295 3.0 1143.0 3_1143
1243 0.05872 0.008783 0.1155 0.007899 0.1322 0.005628 0.1401 0.004752 0.2007 0.005982 0.2623 0.005529 0.3314 0.006986 0.4699 0.03369 0.86 0.08961 1.064 0.1086 2.534 3.0 1151.0 3_1151
1244 0.03939 0.008403 0.06166 0.007855 0.06896 0.005686 0.12 0.004964 0.1587 0.006232 0.1681 0.005843 0.1674 0.008306 0.2139 0.03335 -0.03479 0.2928 -0.7255 0.4199 1.665 3.0 1152.0 3_1152
1245 0.02627 0.01004 0.008539 0.008798 0.03884 0.00645 0.05648 0.005829 0.08105 0.007039 0.08122 0.006722 0.08249 0.008701 0.04266 0.03081 -67.0 -67.0 -67.0 -67.0 1.705 3.0 1160.0 3_1160
1246 0.09169 0.007246 0.1265 0.006594 0.1502 0.004632 0.2005 0.004067 0.2863 0.005105 0.3185 0.004814 0.3458 0.00531 0.3362 0.02678 0.5389 0.08143 0.5374 0.1013 1.9418 3.0 1183.0 3_1183
1247 0.1008 0.007117 0.1614 0.006985 0.1987 0.004677 0.1751 0.004425 0.1726 0.005127 0.2174 0.005165 0.2778 0.005999 0.3353 0.02852 0.2637 0.1187 0.3481 0.1519 2.8354 3.0 1191.0 3_1191
1248 0.2164 0.008181 0.2299 0.007822 0.3037 0.005276 0.5383 0.005056 0.5487 0.005965 0.5537 0.005913 0.6043 0.006243 0.6325 0.02749 0.7482 0.07038 0.6971 0.09313 1.3 3.0 1197.0 3_1197
1249 0.04778 0.005809 0.0513 0.005145 0.05906 0.003653 0.1209 0.003338 0.1652 0.004285 0.1576 0.00371 0.1612 0.004826 0.1967 0.02446 0.3293 0.08382 0.3166 0.1091 1.6045 3.0 1207.0 3_1207
1250 0.03369 0.007198 0.06496 0.006615 0.07611 0.004614 0.06077 0.004277 0.07575 0.005043 0.09022 0.004952 0.1221 0.007425 0.1292 0.0327 0.1454 0.08493 0.1191 0.1117 2.8993 3.0 1208.0 3_1208
1251 0.01021 0.007793 0.09352 0.006973 0.1745 0.004988 0.1972 0.004584 0.2305 0.005367 0.262 0.005411 0.292 0.006122 0.7771 0.0269 0.7562 0.125 1.066 0.1561 3.57175 3.0 1218.0 3_1218
1252 0.04702 0.008442 0.09913 0.007586 0.1225 0.005365 0.1398 0.00495 0.1476 0.005707 0.1918 0.005784 0.2488 0.008091 0.2151 0.02874 0.1408 0.1251 0.349 0.1443 2.71 3.0 1220.0 3_1220
1253 0.1435 0.01159 0.202 0.01032 0.3319 0.007373 0.7129 0.00648 1.137 0.008009 1.241 0.007998 1.346 0.007513 1.821 0.0289 2.884 0.1248 3.278 0.1448 1.732 3.0 1222.0 3_1222
1254 0.2211 0.0095 0.2303 0.008608 0.3421 0.006016 0.5224 0.006549 0.6977 0.009226 0.7105 0.007747 0.8093 0.00917 0.8185 0.02783 1.01 0.09975 1.155 0.118 1.5385 3.0 1225.0 3_1225
1255 0.01611 0.006662 0.01776 0.005716 0.02359 0.004255 0.0327 0.003457 0.03876 0.004318 0.05359 0.004008 0.06763 0.006174 0.1181 0.03078 0.0818 0.3641 -0.07512 0.3535 2.512 3.0 1231.0 3_1231
1256 0.1733 0.008631 0.2585 0.008127 0.3111 0.005344 0.3112 0.006591 0.4291 0.007715 0.5208 0.007839 0.5711 0.009072 0.6774 0.02897 0.8326 0.1334 0.8874 0.1692 2.352 3.0 1234.0 3_1234
1257 0.02695 0.006427 0.09332 0.005949 0.1201 0.00416 0.1201 0.003541 0.1171 0.004458 0.1315 0.004076 0.1527 0.005051 0.2349 0.02742 0.4014 0.08324 0.4735 0.1056 3.2375 3.0 1250.0 3_1250
1258 0.02663 0.004598 0.0326 0.004268 0.03871 0.002991 0.03383 0.002633 0.0545 0.003297 0.06334 0.003057 0.06495 0.004078 0.04247 0.02497 0.09699 0.07863 0.1223 0.1045 2.24 3.0 1259.0 3_1259
1259 0.0003003 0.005066 0.01462 0.004517 0.01768 0.003216 0.02151 0.00303 0.02274 0.003494 0.04062 0.003523 0.05269 0.005171 0.1083 0.02613 0.1473 0.07401 0.1543 0.09731 2.80855 3.0 1265.0 3_1265
1260 0.04015 0.007226 0.08097 0.006431 0.09492 0.004464 0.08633 0.004055 0.09655 0.004686 0.115 0.004734 0.1448 0.006753 0.1502 0.02715 0.1922 0.1051 0.1275 0.1415 2.79 3.0 1267.0 3_1267
1261 0.0401 0.00746 0.05753 0.006999 0.08075 0.004974 0.1271 0.004363 0.1526 0.0055 0.1644 0.005168 0.1882 0.006093 0.1463 0.02846 0.2198 0.1605 0.3284 0.2125 1.4 3.0 1278.0 3_1278
1262 0.06798 0.01217 0.1927 0.01072 0.3501 0.007632 0.3562 0.00675 0.3911 0.007851 0.428 0.007914 0.5201 0.01023 0.8477 0.03515 0.8666 0.1425 1.008 0.1892 3.2725 3.0 1282.0 3_1282
1263 0.006925 0.006277 0.05164 0.005706 0.08358 0.004115 0.09137 0.00344 0.1088 0.004358 0.1082 0.003978 0.1552 0.004893 0.25 0.0257 0.249 0.0925 0.2692 0.114 3.20815 3.0 1286.0 3_1286
1264 0.00571 0.006961 0.0556 0.00621 0.1101 0.004566 0.1464 0.004942 0.1737 0.00602 0.2163 0.005702 0.2921 0.007282 0.5181 0.02782 0.6772 0.1143 0.9053 0.1403 3.09025 3.0 1298.0 3_1298
1265 -0.007163 0.007146 0.03997 0.006344 0.2191 0.004747 0.285 0.004351 0.293 0.005295 0.3105 0.004956 0.3394 0.006286 0.5767 0.02636 0.6615 0.08636 0.5695 0.1075 4.6525 3.0 1302.0 3_1302
1266 0.002669 0.005995 0.02296 0.005351 0.02933 0.003808 0.03666 0.003613 0.04261 0.004207 0.07443 0.00415 0.1192 0.005661 0.1547 0.02635 0.2486 0.08793 0.3591 0.115 2.77425 3.0 1304.0 3_1304
1267 0.02877 0.006472 0.05777 0.005834 0.06943 0.004137 0.06669 0.003589 0.07092 0.004374 0.08561 0.004035 0.1133 0.006333 0.1333 0.0274 0.2909 0.2824 0.4925 0.2656 2.9045 3.0 1305.0 3_1305
1268 0.03062 0.008794 0.1082 0.00832 0.1653 0.005944 0.3057 0.005309 0.4908 0.006782 0.6281 0.006464 0.7588 0.0067 1.232 0.02965 3.086 0.1336 3.816 0.1843 1.9 3.0 1307.0 3_1307
1269 0.2748 0.01525 0.4892 0.0139 0.6574 0.009822 0.9371 0.008406 1.605 0.01086 2.068 0.00999 2.527 0.01058 3.971 0.04291 6.352 0.1321 7.485 0.1689 2.2935 3.0 1309.0 3_1309
1270 0.03824 0.006403 0.05926 0.005713 0.06158 0.004076 0.05241 0.003463 0.0693 0.004366 0.08242 0.004002 0.1024 0.005166 0.1714 0.02867 0.1351 0.1211 0.2356 0.148 2.5763 3.0 1311.0 3_1311
1271 0.1422 0.01027 0.165 0.009202 0.243 0.006548 0.513 0.005636 0.609 0.00711 0.649 0.006486 0.7375 0.006771 0.8323 0.0291 0.8378 0.295 0.8146 0.3162 1.3916 3.0 1312.0 3_1312
1272 0.03633 0.007558 0.0473 0.00688 0.04652 0.004753 0.05413 0.004495 0.06072 0.005165 0.07043 0.005197 0.09549 0.007525 0.1071 0.02838 -0.009535 0.07215 0.0741 0.09981 2.51 3.0 1313.0 3_1313
1273 0.0256 0.005054 0.02474 0.004422 0.03335 0.003238 0.03305 0.002833 0.05027 0.003511 0.05355 0.003255 0.06926 0.004367 0.07864 0.02448 0.1696 0.1389 0.2578 0.1699 2.285 3.0 1318.0 3_1318
1274 0.005985 0.006251 0.03298 0.005393 0.04722 0.003907 0.04616 0.003527 0.06166 0.004085 0.09155 0.004156 0.1421 0.005513 0.2043 0.02496 0.431 0.07428 0.3671 0.09562 2.879399 3.0 1321.0 3_1321
1275 0.1349 0.009489 0.1194 0.008553 0.1583 0.005916 0.2647 0.00551 0.3459 0.006466 0.332 0.006454 0.3312 0.008597 0.3354 0.03144 0.2498 0.1143 0.3287 0.1293 1.6204 3.0 1345.0 3_1345
1276 0.02095 0.01385 0.1188 0.0123 0.1782 0.008848 0.226 0.006199 0.2716 0.007214 0.4043 0.007334 0.5455 0.007994 0.7005 0.03146 -67.0 -67.0 -67.0 -67.0 2.73225 3.0 1359.0 3_1359
1277 0.007555 0.005914 0.01613 0.005137 0.02603 0.003801 0.02608 0.003246 0.03099 0.004037 0.0456 0.003759 0.07019 0.005112 0.07295 0.02679 0.1425 0.09999 0.3305 0.1198 2.780399 3.0 1364.0 3_1364
1278 0.07176 0.01099 0.2181 0.009879 0.2228 0.007042 0.2506 0.006004 0.2667 0.007522 0.346 0.00692 0.4594 0.009467 0.6348 0.03592 0.6306 0.1014 0.7671 0.1137 2.8945 3.0 1367.0 3_1367
1279 0.09857 0.007573 0.1679 0.007061 0.1916 0.004851 0.1718 0.004097 0.1782 0.005124 0.2215 0.004737 0.2759 0.006065 0.306 0.02859 0.231 0.0834 0.3425 0.1049 2.7874 3.0 1368.0 3_1368
1280 0.04827 0.006385 0.07753 0.006092 0.09033 0.004298 0.08099 0.003836 0.09376 0.004815 0.1072 0.004396 0.1403 0.005571 0.1441 0.0296 0.1952 0.08668 0.1383 0.1112 2.7318 3.0 1372.0 3_1372
1281 0.03954 0.007018 0.08071 0.006341 0.1197 0.004572 0.129 0.004499 0.1516 0.00551 0.2069 0.004683 0.3078 0.006063 0.4131 0.02718 0.8081 0.08222 0.8037 0.09803 2.801 3.0 1377.0 3_1377
1282 0.02304 0.005012 0.02502 0.004423 0.02262 0.003131 0.02487 0.002749 0.04585 0.003309 0.05352 0.003059 0.05989 0.003875 0.0588 0.02462 0.2089 0.08449 0.2244 0.1094 2.12005 3.0 1382.0 3_1382
1283 0.005956 0.007182 0.04865 0.006436 0.08642 0.004707 0.1084 0.005303 0.1217 0.006672 0.1279 0.006132 0.1865 0.007476 0.2969 0.0278 0.5945 0.08279 0.5582 0.09938 3.2675 3.0 1389.0 3_1389
1284 0.02282 0.007962 0.02583 0.006669 0.03504 0.004936 0.05059 0.004216 0.08896 0.004878 0.1067 0.004935 0.1284 0.006917 0.06033 0.02862 0.272 0.1548 0.3745 0.1618 2.104499 3.0 1405.0 3_1405
1285 0.5371 0.0139 0.7668 0.0132 0.8756 0.008587 1.045 0.007776 1.526 0.009475 1.836 0.009119 2.02 0.009394 2.308 0.03635 3.102 0.08871 3.429 0.1132 2.205 3.0 1406.0 3_1406
1286 0.1162 0.009332 0.2458 0.008696 0.2834 0.005797 0.2926 0.00526 0.3142 0.006137 0.3798 0.006195 0.485 0.007164 0.4968 0.03141 0.804 0.09113 0.8439 0.1121 2.795 3.0 1407.0 3_1407
1287 0.0479 0.007552 0.06361 0.0071 0.08051 0.005068 0.07749 0.004221 0.08664 0.005281 0.1128 0.004867 0.1362 0.006395 0.1588 0.03268 0.4479 0.1026 0.4878 0.1263 2.6695 3.0 1418.0 3_1418
1288 0.09343 0.01031 0.2048 0.009591 0.301 0.006605 0.357 0.005981 0.3664 0.007299 0.4365 0.006906 0.5286 0.008558 0.637 0.04054 0.8723 0.1074 1.029 0.1469 2.82765 3.0 1421.0 3_1421
1289 0.09218 0.01432 0.1623 0.01236 0.2394 0.008903 0.3205 0.008053 0.4294 0.009519 0.5436 0.009414 0.6293 0.0157 0.518 0.03963 0.09822 0.2834 0.264 0.263 1.97 3.0 1425.0 3_1425
1290 0.09956 0.008156 0.1332 0.007865 0.1762 0.005502 0.313 0.005039 0.3534 0.006306 0.3355 0.005836 0.3704 0.007767 0.3163 0.03182 -67.0 -67.0 -67.0 -67.0 1.449499 3.0 1428.0 3_1428
1291 0.1666 0.007132 0.1752 0.006691 0.1628 0.00444 0.1862 0.006262 0.2808 0.008102 0.3039 0.00718 0.3059 0.009774 0.2922 0.02893 0.2193 0.08073 0.2916 0.0972 2.0014 3.0 1431.0 3_1431
1292 0.1764 0.01 0.2251 0.009202 0.2801 0.006229 0.3518 0.005946 0.5538 0.007011 0.6689 0.007043 0.7304 0.007915 0.909 0.03394 1.083 0.08667 1.211 0.1128 2.124599 3.0 1437.0 3_1437
1293 0.04885 0.007468 0.0911 0.006747 0.1109 0.004717 0.1096 0.004018 0.1168 0.005017 0.1632 0.004629 0.1827 0.006081 0.2089 0.03061 0.2715 0.09305 0.2866 0.1226 2.673 3.0 1439.0 3_1439
1294 0.1244 0.01325 0.1652 0.01169 0.1732 0.008459 0.2524 0.007232 0.3764 0.00911 0.4254 0.008345 0.4634 0.01057 0.3935 0.03982 0.1234 0.2747 0.277 0.2631 1.958 3.0 1462.0 3_1462
1295 0.1074 0.0118 0.2213 0.01058 0.3108 0.007596 0.4014 0.00648 0.5126 0.00818 0.6873 0.00754 0.8956 0.008789 1.205 0.03572 2.145 0.2585 2.073 0.3777 2.6222 3.0 1463.0 3_1463
1296 0.02128 0.004737 0.03074 0.004475 0.048 0.003161 0.04353 0.002777 0.05257 0.003465 0.0648 0.003213 0.08393 0.004079 0.1601 0.02421 0.2155 0.1199 0.2701 0.1434 3.1 3.0 1485.0 3_1485
1297 0.06492 0.009414 0.0882 0.008388 0.08442 0.005875 0.1209 0.005524 0.1644 0.006401 0.1589 0.006448 0.1742 0.009563 0.1418 0.03391 0.1252 0.1172 0.233 0.1483 1.8045 3.0 1506.0 3_1506
1298 0.5847 0.01335 0.6894 0.01263 0.9445 0.008382 1.52 0.007374 2.005 0.009688 2.069 0.008739 1.926 0.008467 2.144 0.03537 1.606 0.4193 1.426 0.3519 1.407 3.0 1507.0 3_1507
1299 0.05957 0.01369 0.2631 0.01229 0.3416 0.008808 0.4849 0.007536 0.6466 0.009525 0.914 0.008801 1.285 0.01002 1.995 0.03772 4.838 0.1072 6.214 0.1394 2.83645 3.0 1523.0 3_1523
1300 0.1627 0.006579 0.1571 0.006224 0.1555 0.003989 0.1621 0.00352 0.2012 0.004428 0.2535 0.004102 0.2767 0.004712 0.2529 0.02693 0.1244 0.1889 0.08635 0.2446 2.1895 3.0 1529.0 3_1529
1301 0.02817 0.005066 0.04619 0.004612 0.05552 0.003293 0.05619 0.002859 0.05932 0.003567 0.08339 0.003296 0.09981 0.004163 0.09962 0.02393 0.3682 0.1036 0.3967 0.1216 2.703 3.0 1534.0 3_1534
1302 0.2473 0.01183 0.2931 0.01099 0.2855 0.007408 0.3002 0.006572 0.3997 0.008277 0.4442 0.007593 0.4685 0.01122 0.3926 0.0383 0.4781 0.1174 0.4902 0.1545 2.07 3.0 1538.0 3_1538
1303 0.1967 0.01199 0.2097 0.01106 0.3081 0.00779 0.5129 0.006877 0.5899 0.008654 0.6252 0.007939 0.6674 0.009765 0.6129 0.04093 0.9002 0.1528 0.7149 0.172 1.28555 3.0 1544.0 3_1544
1304 0.2169 0.01072 0.2411 0.009669 0.3018 0.006794 0.5594 0.005962 0.7114 0.0076 0.7288 0.006957 0.7646 0.007788 0.9096 0.03015 1.45 0.4197 1.458 0.3655 1.567 3.0 1550.0 3_1550
1305 0.08403 0.01003 0.1566 0.009434 0.1726 0.006512 0.1918 0.00576 0.2156 0.007241 0.2698 0.006887 0.3129 0.009259 0.2564 0.03555 0.2446 0.1261 0.2146 0.1591 2.48 3.0 1563.0 3_1563
1306 0.05802 0.006756 0.06763 0.006004 0.09303 0.004288 0.2157 0.003683 0.2432 0.004681 0.2474 0.004267 0.2885 0.004936 0.3622 0.02501 0.5274 0.08827 0.4627 0.1077 1.3785 3.0 1569.0 3_1569
1307 0.02182 0.008787 0.003388 0.007564 0.01016 0.005455 0.02601 0.004839 0.04908 0.005792 0.04151 0.005624 0.05333 0.007364 0.07885 0.02716 0.0704 0.1555 0.01661 0.1977 1.7595 3.0 1570.0 3_1570
1308 0.2325 0.009871 0.2846 0.009115 0.3377 0.00612 0.5279 0.005212 0.7005 0.006745 0.7145 0.006211 0.6451 0.00683 0.7543 0.03228 0.8994 0.1103 0.9061 0.1394 1.64315 3.0 1574.0 3_1574
1309 0.04231 0.006261 0.03778 0.005571 0.03117 0.003877 0.0557 0.003437 0.06795 0.004168 0.07911 0.003986 0.07364 0.006062 0.1192 0.0257 0.0706 0.09176 -0.04427 0.1224 1.715 3.0 1576.0 3_1576
1310 0.02949 0.005519 0.02985 0.004813 0.0392 0.003336 0.08188 0.00324 0.08713 0.003744 0.08829 0.003795 0.09512 0.005849 0.1155 0.0254 -0.009387 0.07711 -0.02011 0.09716 1.365 3.0 1581.0 3_1581
1311 0.0553 0.007214 0.07517 0.006395 0.08702 0.004631 0.1723 0.004062 0.2187 0.005104 0.2441 0.004726 0.2585 0.005549 0.3455 0.028 0.3654 0.09369 0.3422 0.1107 1.545 3.0 1586.0 3_1586
1312 0.09982 0.01158 0.1851 0.01035 0.2444 0.007449 0.2547 0.006305 0.2903 0.007929 0.3599 0.007271 0.4383 0.01059 0.5473 0.03857 0.5861 0.1024 0.6381 0.1227 2.765 3.0 1588.0 3_1588
1313 0.1515 0.007948 0.1445 0.007109 0.1689 0.00499 0.2764 0.004388 0.4143 0.005616 0.3975 0.005087 0.3314 0.005923 0.3566 0.0279 -67.0 -67.0 0.7528 0.1588 1.6909 3.0 1592.0 3_1592
1314 0.02196 0.006849 0.02412 0.006235 0.04477 0.004439 0.04171 0.003858 0.05841 0.004835 0.07787 0.00451 0.1085 0.006149 0.1368 0.02605 0.2088 0.1489 0.2083 0.1825 2.58925 3.0 1599.0 3_1599
1315 0.07165 0.007507 0.1008 0.007132 0.2126 0.005118 0.455 0.005573 0.571 0.007197 0.6623 0.00661 0.796 0.006892 1.115 0.0274 1.711 0.08017 1.832 0.1027 1.22 3.0 1605.0 3_1605
1316 0.3642 0.01353 0.448 0.01234 0.616 0.008681 1.135 0.007491 1.467 0.009653 1.562 0.008769 1.652 0.009342 1.894 0.03795 2.712 0.09784 2.941 0.1157 1.554 3.0 1613.0 3_1613
1317 0.03768 0.00514 0.04334 0.004591 0.04781 0.00325 0.04416 0.002797 0.06071 0.003476 0.07204 0.003177 0.08864 0.004081 0.05545 0.02337 0.03684 0.1203 0.1275 0.1381 2.3365 3.0 1621.0 3_1621
1318 0.04736 0.005343 0.05202 0.004835 0.04753 0.003377 0.04966 0.002866 0.05834 0.003593 0.0887 0.003354 0.098 0.004529 0.1419 0.02485 -67.0 -67.0 -67.0 -67.0 2.43 3.0 1623.0 3_1623
1319 0.04306 0.00658 0.04549 0.006164 0.05397 0.004377 0.03549 0.003879 0.05496 0.004839 0.0674 0.00446 0.1008 0.005823 0.123 0.03204 0.04445 0.1512 0.0835 0.1921 2.59585 3.0 1624.0 3_1624
1320 0.3817 0.01078 0.6017 0.01095 0.6143 0.006878 0.5746 0.006065 0.5602 0.007694 0.6669 0.007188 0.7533 0.008909 0.7045 0.03816 0.7334 0.1206 0.8294 0.1523 2.78 3.0 1630.0 3_1630
1321 0.09927 0.00855 0.0961 0.007568 0.1571 0.005461 0.2522 0.004834 0.2856 0.005892 0.2911 0.005387 0.3196 0.006544 0.2965 0.03065 0.5685 0.09304 0.5599 0.112 1.176 3.0 1642.0 3_1642
1322 0.04894 0.007783 0.06379 0.006872 0.07911 0.005027 0.1179 0.004411 0.1498 0.005528 0.1599 0.005095 0.1677 0.00707 0.1396 0.03052 -0.945 0.6064 -0.09461 0.4452 1.664 3.0 1645.0 3_1645
